name,id,price,type,date
Sữa đậu nành Fami canxi,SD0012,6000,CASH_AT_MACHINE,2025-03-20 02:27:44.978000
Snack tôm cay đặc biệt ,B0078,9000,CASH_AT_MACHINE,2025-03-20 02:27:44.978000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,CASH_AT_MACHINE,2025-03-19 15:04:04.884000
Snack tôm cay đặc biệt ,B0078,9000,VNPAY,2025-03-18 21:55:29.563000
Trà bí đao,N0067,12000,VNPAY,2025-03-18 09:44:32.665000
Trà đen vị chanh Lipton 455ml,N00050,15000,CASH_AT_MACHINE,2025-03-17 19:07:39.207000
Bánh trứng Custas ,DA010,6000,VIETQR,2025-03-17 15:05:38.288000
Trà bí đao,N0067,12000,VIETQR,2025-03-17 10:08:36.936000
Cozy tắc mật ong ,B018,15000,VNPAY,2025-03-16 09:29:05.581000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-03-15 13:15:45.136000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-15 13:15:45.136000
Bánh chocopie,DA008,6000,VNPAY,2025-03-14 23:34:29.170000
Bánh chocopie,DA008,6000,VNPAY,2025-03-14 23:34:29.170000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-03-14 17:22:33.986000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-03-14 17:22:33.986000
Boncha Mật ong,N105,15000,VIETQR,2025-03-14 14:22:32.863000
Trà bí đao,N0067,12000,VIETQR,2025-03-14 14:21:47.794000
Aquarius không calo,N032,15000,VNPAY,2025-03-13 20:22:31.619000
Boncha Mật ong,N105,15000,VIETQR,2025-03-13 18:15:05.331000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VIETQR,2025-03-13 18:13:57.182000
Milo 180ml sữa hộp,N018,11000,MOMO,2025-03-13 17:15:10.362000
Bánh chocopie,DA008,6000,VIETQR,2025-03-13 09:48:33.309000
Bánh trứng Custas ,DA010,6000,VIETQR,2025-03-13 09:48:33.309000
Bánh Donut Doowee,B0070,6000,VIETQR,2025-03-13 09:48:33.309000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-03-13 02:22:05.284000
Nước 7Up revive bù nước 390ml,N030,15000,CASH_AT_MACHINE,2025-03-13 02:22:05.284000
Bánh chocopie,DA008,6000,CASH_AT_MACHINE,2025-03-12 17:41:26.073000
Nước 7Up revive bù nước 390ml,N030,15000,CASH_AT_MACHINE,2025-03-12 17:40:57.231000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-03-11 18:29:28.971000
Aquarius không calo,N032,15000,VIETQR,2025-03-11 14:27:49.381000
Bánh chocopie,DA008,6000,CASH_AT_MACHINE,2025-03-10 17:22:42.194000
Nước 7Up revive bù nước 390ml,N030,15000,VNPAY,2025-03-10 17:22:05.240000
Kẹo cao su Cool Air,B0057,7000,CASH_AT_MACHINE,2025-03-10 16:54:32.323000
Bánh Donut Doowee,B0070,6000,VIETQR,2025-03-10 16:46:08.170000
Bánh Donut Doowee,B0070,6000,VNPAY,2025-03-10 16:42:15.880000
Hồng trà vị đào C2 500ml,N012,15000,VNPAY,2025-03-10 16:42:15.880000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-03-10 12:37:35.954000
Boncha Mật ong,N105,15000,MOMO,2025-03-10 12:06:06.089000
Bánh Donut Doowee,B0070,6000,MOMO,2025-03-10 12:06:06.089000
Cozy tắc mật ong ,B018,15000,VIETQR,2025-03-10 10:06:33.402000
Bánh trứng sữa mềm Belgi,B0060,7000,CASH_AT_MACHINE,2025-03-10 04:19:43.411000
Đậu phộng da cá Poca,B056,7000,CASH_AT_MACHINE,2025-03-10 04:18:40.388000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-03-10 04:13:00.791000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-03-10 04:11:44.217000
Aquarius không calo,N032,15000,CASH_AT_MACHINE,2025-03-09 16:24:41.445000
TH trà xanh,N00033,15000,CASH_AT_MACHINE,2025-03-09 16:24:09.803000
Trà đen vị chanh Lipton 455ml,N00050,15000,CASH_AT_MACHINE,2025-03-09 14:36:44.136000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-03-09 07:24:16.884000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VNPAY,2025-03-09 07:23:57.301000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VNPAY,2025-03-09 07:23:57.301000
Bánh chocopie,DA008,6000,VNPAY,2025-03-09 07:23:57.301000
TH trà xanh,N00033,15000,VIETQR,2025-03-08 16:23:15.090000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2025-03-08 14:26:09.955000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2025-03-08 12:57:44.431000
Bánh chocopie,DA008,6000,MOMO,2025-03-08 10:45:45.500000
Bánh chocopie,DA008,6000,MOMO,2025-03-08 10:45:45.500000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-03-08 10:45:45.500000
Cozy tắc mật ong ,B018,15000,VIETQR,2025-03-08 08:59:59.797000
Trà xanh 0 độ,N00036,15000,MOMO,2025-03-07 23:01:26.010000
Bánh chocopie,DA008,6000,VIETQR,2025-03-07 15:07:23.473000
Trà bí đao,N0067,12000,VIETQR,2025-03-07 14:16:33.035000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-03-07 14:13:21.182000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2025-03-07 14:08:36.185000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-03-07 14:07:02.511000
Boncha Mật ong,N105,15000,VIETQR,2025-03-07 14:06:08.344000
Nước 7Up revive bù nước 390ml,N030,15000,VIETQR,2025-03-07 14:06:08.344000
Boncha Mật ong,N105,15000,VIETQR,2025-03-07 14:06:08.344000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-03-07 14:03:30.840000
TH trà xanh,N00033,15000,VIETQR,2025-03-07 11:24:54.608000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VIETQR,2025-03-06 21:54:52.692000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-03-06 13:20:10.290000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VIETQR,2025-03-06 12:43:14.690000
Boncha Mật ong,N105,15000,VIETQR,2025-03-06 12:42:19.629000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-03-06 11:50:07.005000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2025-03-06 11:49:15.940000
Trà Latter sữa 400ml,V006,15000,VIETQR,2025-03-06 07:46:41.517000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-06 07:43:31.197000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-03-06 03:18:30.327000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-03-06 03:18:30.327000
Bánh chocopie,DA008,6000,VIETQR,2025-03-05 20:53:00.679000
Bánh chocopie,DA008,6000,VIETQR,2025-03-05 20:53:00.679000
Bánh chocopie,DA008,6000,VIETQR,2025-03-05 20:53:00.679000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-03-05 16:04:36.071000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-03-05 15:26:59.287000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-03-05 14:26:53.666000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-05 07:50:53.330000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-05 07:48:58.108000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-03-05 03:11:35.059000
Đậu phộng da cá Poca,B056,7000,VIETQR,2025-03-05 03:11:35.059000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-03-04 19:55:26.718000
Bánh Donut Doowee,B0070,6000,MOMO,2025-03-04 17:34:04.024000
Snack Bắp ngọt,B052,10000,VIETQR,2025-03-04 17:09:47.252000
Snack Bắp ngọt,B052,10000,VIETQR,2025-03-04 17:09:47.252000
Snack Bắp ngọt,B052,10000,VIETQR,2025-03-04 17:09:47.252000
Snack Bắp ngọt,B052,10000,VIETQR,2025-03-04 17:09:47.252000
Snack Bắp ngọt,B052,10000,VIETQR,2025-03-04 17:09:47.252000
Snack khoai tây tự nhiên Lay's,B044,10000,CASH_AT_MACHINE,2025-03-04 16:02:01.444000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-03-04 14:54:45.231000
Trà bí đao,N0067,12000,VNPAY,2025-03-04 11:32:44.547000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-03-04 08:56:50.757000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VIETQR,2025-03-04 08:51:14.044000
Sữa đậu nành Fami canxi,SD0012,6000,CASH_AT_MACHINE,2025-03-03 17:57:15.417000
Sữa đậu nành Fami canxi,SD0012,6000,CASH_AT_MACHINE,2025-03-03 17:57:15.417000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-03-03 17:56:38.976000
Đậu phộng da cá Poca,B056,7000,VIETQR,2025-03-03 17:16:49.500000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-03-03 14:49:43.362000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-03-03 14:31:15.140000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-03-03 14:05:28.167000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-03-03 08:57:45.770000
Goodmood vị sữa chua,N108,15000,VIETQR,2025-03-02 16:48:03.069000
Snack Bắp ngọt,B052,10000,CASH_AT_MACHINE,2025-03-02 15:40:17.100000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-02 11:24:09.245000
Sữa đậu nành Fami canxi,SD0012,7000,VNPAY,2025-03-01 23:54:47.818000
Snack tôm cay đặc biệt ,B0078,9000,VIETQR,2025-03-01 21:52:49.159000
Đậu phộng da cá Poca,B056,7000,VNPAY,2025-03-01 20:32:48.104000
Đậu phộng da cá Poca,B056,7000,VNPAY,2025-03-01 20:32:48.104000
Bánh Donut Doowee,B0070,6000,VIETQR,2025-03-01 15:07:47.628000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-03-01 12:52:07.411000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-03-01 12:20:05.988000
Snack Bắp ngọt,B052,10000,CASH_AT_MACHINE,2025-03-01 12:16:52.799000
Cozy tắc mật ong ,B018,15000,VIETQR,2025-03-01 07:12:48.463000
Trà Latter sữa 400ml,V006,15000,VIETQR,2025-02-28 15:42:20.713000
Milo 180ml sữa hộp,N018,11000,VIETQR,2025-02-28 11:25:38.757000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2025-02-28 11:24:11.462000
Nước 7Up revive bù nước 390ml,N030,15000,VIETQR,2025-02-28 07:13:00.061000
Nước 7Up revive bù nước 390ml,N030,15000,VNPAY,2025-02-27 20:11:00.277000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2025-02-27 17:35:40.822000
Aquarius không calo,N032,15000,CASH_AT_MACHINE,2025-02-27 12:46:48.591000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-02-27 12:37:32.554000
Trà bí đao,N0067,12000,VIETQR,2025-02-27 12:37:32.554000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VNPAY,2025-02-27 12:30:12.320000
Bánh trứng sữa mềm Belgi,B0060,7000,VNPAY,2025-02-27 12:30:12.320000
Bánh trứng sữa mềm Belgi,B0060,7000,VNPAY,2025-02-27 12:30:12.320000
Sữa đậu nành Fami canxi,SD0012,6000,CASH_AT_MACHINE,2025-02-27 00:42:28.805000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-02-27 00:42:28.805000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-26 11:10:21.989000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-26 10:06:06.515000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-26 09:07:37.055000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-26 09:07:37.055000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-02-26 08:39:37.021000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-02-26 08:39:37.021000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-02-26 08:39:37.021000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-02-26 07:46:24.093000
Bánh trứng Custas ,DA010,6000,VIETQR,2025-02-26 07:46:24.093000
Aquarius không calo,N032,15000,VNPAY,2025-02-25 20:15:59.663000
Đậu phộng da cá Poca,B056,7000,VIETQR,2025-02-25 13:40:26.017000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-25 13:16:15.612000
Bánh trứng Custas ,DA010,6000,MOMO,2025-02-25 13:16:15.612000
Bánh trứng sữa mềm Belgi,B0060,7000,MOMO,2025-02-25 13:16:15.612000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-25 12:57:40.317000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-25 12:57:40.317000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-02-25 12:56:55.246000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2025-02-25 10:47:57.075000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2025-02-25 10:47:57.075000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2025-02-25 10:47:57.075000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VNPAY,2025-02-25 08:07:55.088000
Đậu phộng da cá Poca,B056,7000,VNPAY,2025-02-25 08:07:55.088000
Bánh cốm Custas,B037,7000,VNPAY,2025-02-25 08:07:55.088000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2025-02-25 07:59:18.367000
Nước 7Up revive bù nước 390ml,N030,15000,VIETQR,2025-02-25 07:15:48.731000
Bánh Donut Doowee,B0070,6000,VIETQR,2025-02-25 07:14:16.367000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-02-25 06:23:32.138000
Bánh Donut Doowee,B0070,6000,MOMO,2025-02-22 01:45:55.313000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-22 01:45:18.765000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-21 17:33:26.433000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-21 17:33:26.433000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VNPAY,2025-02-21 17:25:55.766000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-02-21 02:57:05.159000
Sữa đậu nành Fami canxi,SD0012,6000,MOMO,2025-02-21 02:32:00.380000
Snack tôm cay đặc biệt ,B0078,9000,CASH_AT_MACHINE,2025-02-20 17:42:13.720000
Snack tôm cay đặc biệt ,B0078,9000,CASH_AT_MACHINE,2025-02-20 17:42:13.720000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-02-20 14:28:43.299000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-02-20 14:24:27.620000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-02-20 13:41:45.885000
Goodmood vị sữa chua,N108,15000,VIETQR,2025-02-20 10:34:08.155000
Snack tôm cay đặc biệt ,B0078,9000,VIETQR,2025-02-20 10:32:11.584000
Nước lọc lavie 500ml,N001,10000,VIETQR,2025-02-20 07:27:17.549000
Đậu phộng da cá Poca,B056,7000,VNPAY,2025-02-19 19:13:05.213000
Bánh cốm Custas,B037,7000,VNPAY,2025-02-19 19:13:05.213000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-19 18:10:39.907000
Bánh chocopie,DA008,6000,VIETQR,2025-02-19 18:09:40.655000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-02-19 17:44:20.571000
Snack khoai tây tự nhiên Lay's,B044,10000,CASH_AT_MACHINE,2025-02-19 17:39:12.920000
Snack tôm cay đặc biệt ,B0078,9000,CASH_AT_MACHINE,2025-02-19 17:39:12.920000
Aquarius không calo,N032,15000,VIETQR,2025-02-19 17:27:06.422000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-02-19 16:59:46.280000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-02-19 16:59:46.280000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-02-19 14:48:33.554000
Snack tôm cay đặc biệt ,B0078,9000,VNPAY,2025-02-19 10:47:42.336000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-19 04:26:47.943000
Sữa đậu nành Fami canxi,SD0012,6000,MOMO,2025-02-19 04:26:47.943000
Cozy tắc mật ong ,B018,15000,VNPAY,2025-02-18 22:18:58.994000
Snack khoai tây tự nhiên Lay's,B044,10000,VNPAY,2025-02-18 20:23:22.179000
Đậu phộng da cá Poca,B056,7000,MOMO,2025-02-18 16:30:22.870000
Aquarius không calo,N032,15000,VIETQR,2025-02-18 14:18:22.029000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-18 14:11:14.641000
Cozy tắc mật ong ,B018,15000,VIETQR,2025-02-17 16:48:24.106000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2025-02-17 16:15:27.194000
Aquarius không calo,N032,15000,MOMO,2025-02-17 13:36:26.994000
Sữa đậu nành Fami canxi,SD0012,7000,CASH_AT_MACHINE,2025-02-16 22:18:14.448000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-02-16 16:51:49.073000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-16 10:55:02.789000
Bánh chocopie,DA008,6000,VIETQR,2025-02-15 20:27:01.059000
Bánh chocopie,DA008,6000,VIETQR,2025-02-15 20:27:01.059000
Snack khoai tây tự nhiên Lay's,B044,10000,VIETQR,2025-02-15 11:24:59.430000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-15 11:24:59.430000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-15 11:10:04.050000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-15 04:25:42.967000
Snack Bắp ngọt,B052,10000,CASH_AT_MACHINE,2025-02-14 18:30:23.030000
Cozy tắc mật ong ,B018,15000,VNPAY,2025-02-13 21:54:36.195000
Snack Bắp ngọt,B052,10000,CASH_AT_MACHINE,2025-02-13 17:39:55.971000
Snack Bắp ngọt,B052,10000,CASH_AT_MACHINE,2025-02-13 17:39:55.971000
Trà Latter sữa 400ml,V006,15000,VIETQR,2025-02-13 16:54:17.323000
Nước 7Up revive bù nước 390ml,N030,15000,VIETQR,2025-02-12 18:35:49.179000
Nước 7Up revive bù nước 390ml,N030,15000,VNPAY,2025-02-11 20:13:09.851000
Boncha Mật ong,N105,15000,VIETQR,2025-02-11 13:12:23.181000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-02-11 07:51:43.245000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-11 05:22:19.571000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-11 05:22:19.571000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-10 21:42:37.325000
Sữa đậu nành vị đậu đỏ,SD0016,8000,CASH_AT_MACHINE,2025-02-10 18:06:26.189000
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2025-02-10 18:06:26.189000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-10 00:00:25.906000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,MOMO,2025-02-09 22:04:32.021000
Snack khoai tây tự nhiên Lay's,B044,10000,MOMO,2025-02-09 22:03:20.201000
Trà bí đao,N0067,12000,VIETQR,2025-02-09 10:24:15.367000
Snack Bắp ngọt,B052,10000,VNPAY,2025-02-08 21:06:06.867000
Snack Bắp ngọt,B052,10000,VNPAY,2025-02-08 21:06:06.867000
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2025-02-08 17:46:38.602000
Trà xanh 0 độ,N00036,15000,CASH_AT_MACHINE,2025-02-08 17:46:15.899000
Trà xanh 0 độ,N00036,15000,CASH_AT_MACHINE,2025-02-08 17:46:15.899000
Cozy tắc mật ong ,B018,15000,VIETQR,2025-02-08 09:42:44.754000
Kẹo cao su Doublemint ,B047,7000,VNPAY,2025-02-08 06:49:04.794000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-02-08 00:21:05.152000
Snack tôm cay đặc biệt ,B0078,9000,VIETQR,2025-02-07 16:09:35.496000
Snack Bắp ngọt,B052,10000,VNPAY,2025-02-06 23:46:40.476000
Snack tôm cay đặc biệt ,B0078,9000,VNPAY,2025-02-06 23:46:40.476000
Snack Bắp ngọt,B052,10000,VNPAY,2025-02-06 23:46:40.476000
Sữa đậu nành Fami canxi,SD0012,6000,VNPAY,2025-02-06 22:29:00.950000
Snack tôm cay đặc biệt ,B0078,9000,VNPAY,2025-02-06 22:29:00.950000
Snack tôm cay đặc biệt ,B0078,9000,VNPAY,2025-02-06 22:29:00.950000
Sữa đậu nành Fami canxi,SD0012,6000,VNPAY,2025-02-06 22:29:00.950000
Nước 7Up revive bù nước 390ml,N030,15000,VNPAY,2025-02-06 20:22:52.399000
Cozy trà đào sả,N0011,15000,VIETQR,2025-02-06 14:48:46.280000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-02-06 14:48:46.280000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-02-06 14:48:46.280000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-02-06 12:14:31.409000
Boncha Mật ong,N105,15000,VIETQR,2025-02-06 11:26:05.685000
Cozy trà đào sả,N0011,15000,CASH_AT_MACHINE,2025-02-05 21:30:18.575000
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2025-02-05 21:29:50.940000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2025-02-05 21:28:15.784000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-02-05 15:33:44.718000
Snack tôm cay đặc biệt ,B0078,9000,VIETQR,2025-02-05 15:33:44.718000
TH trà xanh,N00033,15000,VIETQR,2025-02-05 12:32:56.188000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-05 03:53:12.480000
Sữa đậu nành Fami canxi,SD0012,7000,MOMO,2025-02-05 03:53:12.480000
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2025-02-04 22:07:50.778000
Cozy tắc mật ong ,B018,15000,VNPAY,2025-02-04 21:46:51.281000
Sữa đậu nành Fami canxi,SD0012,7000,CASH_AT_MACHINE,2025-02-04 17:12:52.304000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-02-04 13:59:25.462000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-04 13:49:04.633000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-02-04 13:49:04.633000
Bánh cốm Custas,B037,7000,MOMO,2025-02-04 10:10:47.182000
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2025-02-04 10:10:47.182000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-02-04 09:47:42.378000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VNPAY,2025-02-04 08:38:39.075000
Sữa đậu nành Fami canxi,SD0012,6000,VIETQR,2025-02-04 08:14:52.963000
Bánh chocopie,DA008,6000,VIETQR,2025-02-04 04:16:19.344000
Bánh chocopie,DA008,6000,VIETQR,2025-02-04 04:16:19.344000
Bánh cốm Custas,B037,7000,VIETQR,2025-02-04 04:12:45.812000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-02-04 04:12:45.812000
Bánh cốm Custas,B037,7000,VIETQR,2025-02-04 04:12:45.812000
Bánh cốm Custas,B037,7000,VIETQR,2025-02-04 04:11:19.337000
Bánh cốm Custas,B037,7000,VIETQR,2025-02-04 04:11:19.337000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-02-04 04:11:19.337000
Bánh trứng sữa mềm Belgi,B0060,7000,VIETQR,2025-02-04 04:11:19.337000
Bánh cốm Custas,B037,7000,VIETQR,2025-02-04 04:11:19.337000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-02-03 21:16:32.494000
Bánh chocopie,DA008,6000,VIETQR,2025-02-03 15:12:06.352000
Bánh chocopie,DA008,6000,VIETQR,2025-02-03 15:12:06.352000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-02-03 12:48:43.896000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2025-01-26 22:08:43.353000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2025-01-26 22:06:57.534000
Sữa đậu nành Fami canxi,SD0012,7000,VIETQR,2025-01-26 22:05:29.934000
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2025-01-26 08:20:57.442000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-01-26 08:18:41.594000
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2025-01-26 07:32:42.480000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-01-26 07:32:42.480000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2025-01-26 07:32:42.480000
Trà xanh 0 độ,N00036,15000,VIETQR,2025-01-26 07:32:42.480000
Bánh cốm Custas,B037,7000,MOMO,2025-01-26 05:58:43.689000
Bánh trứng Custas ,DA010,6000,MOMO,2025-01-26 05:58:43.689000
Bánh trứng sữa mềm Belgi,B0060,7000,MOMO,2025-01-26 05:55:27.173000
Bánh Donut Doowee,B0070,6000,MOMO,2025-01-26 05:55:27.173000
Nước suối Aquafina 500ml,N002,10000,MOMO,2025-01-25 23:46:34.442000
Nước suối Aquafina 500ml,N002,10000,MOMO,2025-01-25 23:45:32.180000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2025-01-25 16:06:15.839000
Nước 7Up revive bù nước 390ml,N030,15000,CASH_AT_MACHINE,2025-01-25 15:56:11.890000
